data,abrangencia,pop,variavel,valor,data_formatada,lideranca
1º trimestre 2016,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.4,2016-02-01,José Ivo Sartori
1º trimestre 2016,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2016-02-01,José Ivo Sartori
2º trimestre 2016,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.3,2016-05-01,José Ivo Sartori
2º trimestre 2016,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.7,2016-05-01,José Ivo Sartori
2º trimestre 2016,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2016-05-01,José Ivo Sartori
3º trimestre 2016,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.5,2016-08-01,José Ivo Sartori
3º trimestre 2016,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2016-08-01,José Ivo Sartori
3º trimestre 2016,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.6,2016-08-01,José Ivo Sartori
4º trimestre 2016,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.7,2016-11-01,José Ivo Sartori
4º trimestre 2016,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2016-11-01,José Ivo Sartori
4º trimestre 2016,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.9,2016-11-01,José Ivo Sartori
1º trimestre 2017,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.6,2017-02-01,José Ivo Sartori
1º trimestre 2017,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.4,2017-02-01,José Ivo Sartori
1º trimestre 2017,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.3,2017-02-01,José Ivo Sartori
2º trimestre 2017,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.6,2017-05-01,José Ivo Sartori
2º trimestre 2017,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2017-05-01,José Ivo Sartori
2º trimestre 2017,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.5,2017-05-01,José Ivo Sartori
3º trimestre 2017,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.9,2017-08-01,José Ivo Sartori
3º trimestre 2017,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.6,2017-08-01,José Ivo Sartori
3º trimestre 2017,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2017-08-01,José Ivo Sartori
4º trimestre 2017,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.9,2017-11-01,José Ivo Sartori
4º trimestre 2017,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.2,2017-11-01,José Ivo Sartori
4º trimestre 2017,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2017-11-01,José Ivo Sartori
1º trimestre 2018,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.8,2018-02-01,José Ivo Sartori
1º trimestre 2018,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.3,2018-02-01,José Ivo Sartori
1º trimestre 2018,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.4,2018-02-01,José Ivo Sartori
2º trimestre 2018,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.2,2018-05-01,José Ivo Sartori
2º trimestre 2018,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.1,2018-05-01,José Ivo Sartori
2º trimestre 2018,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.3,2018-05-01,José Ivo Sartori
3º trimestre 2018,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.4,2018-08-01,José Ivo Sartori
3º trimestre 2018,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.9,2018-08-01,José Ivo Sartori
3º trimestre 2018,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.7,2018-08-01,José Ivo Sartori
4º trimestre 2018,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.3,2018-11-01,José Ivo Sartori
4º trimestre 2018,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.8,2018-11-01,José Ivo Sartori
4º trimestre 2018,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.4,2018-11-01,José Ivo Sartori
1º trimestre 2019,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.0,2019-02-01,Eduardo Leite
1º trimestre 2019,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.6,2019-02-01,Eduardo Leite
1º trimestre 2019,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.0,2019-02-01,Eduardo Leite
2º trimestre 2019,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",3.8,2019-05-01,Eduardo Leite
2º trimestre 2019,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.1,2019-05-01,Eduardo Leite
2º trimestre 2019,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.8,2019-05-01,Eduardo Leite
3º trimestre 2019,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.2,2019-08-01,Eduardo Leite
3º trimestre 2019,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.3,2019-08-01,Eduardo Leite
3º trimestre 2019,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.8,2019-08-01,Eduardo Leite
4º trimestre 2019,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.5,2019-11-01,Eduardo Leite
4º trimestre 2019,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.9,2019-11-01,Eduardo Leite
4º trimestre 2019,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.5,2019-11-01,Eduardo Leite
1º trimestre 2020,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.0,2020-02-01,Eduardo Leite
1º trimestre 2020,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.3,2020-02-01,Eduardo Leite
1º trimestre 2020,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.4,2020-02-01,Eduardo Leite
2º trimestre 2020,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-05-01,Eduardo Leite
2º trimestre 2020,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-05-01,Eduardo Leite
2º trimestre 2020,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-05-01,Eduardo Leite
3º trimestre 2020,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-08-01,Eduardo Leite
3º trimestre 2020,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-08-01,Eduardo Leite
3º trimestre 2020,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-08-01,Eduardo Leite
4º trimestre 2020,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-11-01,Eduardo Leite
4º trimestre 2020,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-11-01,Eduardo Leite
4º trimestre 2020,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2020-11-01,Eduardo Leite
1º trimestre 2021,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-02-01,Eduardo Leite
1º trimestre 2021,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-02-01,Eduardo Leite
1º trimestre 2021,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-02-01,Eduardo Leite
2º trimestre 2021,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-05-01,Eduardo Leite
2º trimestre 2021,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-05-01,Eduardo Leite
2º trimestre 2021,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-05-01,Eduardo Leite
3º trimestre 2021,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-08-01,Eduardo Leite
3º trimestre 2021,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-08-01,Eduardo Leite
3º trimestre 2021,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-08-01,Eduardo Leite
4º trimestre 2021,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-11-01,Eduardo Leite
4º trimestre 2021,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-11-01,Eduardo Leite
4º trimestre 2021,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2021-11-01,Eduardo Leite
1º trimestre 2022,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2022-02-01,Eduardo Leite
1º trimestre 2022,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2022-02-01,Eduardo Leite
1º trimestre 2022,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",,2022-02-01,Eduardo Leite
2º trimestre 2022,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.4,2022-05-01,Ranolfo Vieira Júnior
2º trimestre 2022,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.8,2022-05-01,Ranolfo Vieira Júnior
2º trimestre 2022,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.8,2022-05-01,Ranolfo Vieira Júnior
3º trimestre 2022,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.7,2022-08-01,Ranolfo Vieira Júnior
3º trimestre 2022,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.2,2022-08-01,Ranolfo Vieira Júnior
3º trimestre 2022,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.2,2022-08-01,Ranolfo Vieira Júnior
4º trimestre 2022,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.4,2022-11-01,Ranolfo Vieira Júnior
4º trimestre 2022,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.7,2022-11-01,Ranolfo Vieira Júnior
4º trimestre 2022,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.6,2022-11-01,Ranolfo Vieira Júnior
1º trimestre 2023,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.0,2023-02-01,Eduardo Leite
1º trimestre 2023,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.4,2023-02-01,Eduardo Leite
1º trimestre 2023,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.2,2023-02-01,Eduardo Leite
2º trimestre 2023,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.5,2023-05-01,Eduardo Leite
2º trimestre 2023,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.0,2023-05-01,Eduardo Leite
2º trimestre 2023,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.5,2023-05-01,Eduardo Leite
3º trimestre 2023,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.0,2023-08-01,Eduardo Leite
3º trimestre 2023,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.2,2023-08-01,Eduardo Leite
3º trimestre 2023,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.4,2023-08-01,Eduardo Leite
4º trimestre 2023,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.8,2023-11-01,Eduardo Leite
4º trimestre 2023,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.6,2023-11-01,Eduardo Leite
4º trimestre 2023,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.6,2023-11-01,Eduardo Leite
1º trimestre 2024,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.1,2024-02-01,Eduardo Leite
1º trimestre 2024,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.1,2024-02-01,Eduardo Leite
1º trimestre 2024,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.3,2024-02-01,Eduardo Leite
2º trimestre 2024,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.2,2024-05-01,Eduardo Leite
2º trimestre 2024,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.4,2024-05-01,Eduardo Leite
2º trimestre 2024,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.8,2024-05-01,Eduardo Leite
3º trimestre 2024,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.6,2024-08-01,Eduardo Leite
3º trimestre 2024,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.9,2024-08-01,Eduardo Leite
3º trimestre 2024,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.5,2024-08-01,Eduardo Leite
4º trimestre 2024,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.6,2024-11-01,Eduardo Leite
4º trimestre 2024,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.6,2024-11-01,Eduardo Leite
4º trimestre 2024,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.2,2024-11-01,Eduardo Leite
1º trimestre 2025,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",4.9,2025-02-01,Eduardo Leite
1º trimestre 2025,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.1,2025-02-01,Eduardo Leite
1º trimestre 2025,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.7,2025-02-01,Eduardo Leite
2º trimestre 2025,Rio Grande do Sul,Total,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",5.2,2025-05-01,Eduardo Leite
2º trimestre 2025,Rio Grande do Sul,Homens,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",7.8,2025-05-01,Eduardo Leite
2º trimestre 2025,Rio Grande do Sul,Mulheres,"Coeficiente de variação  Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6.5,2025-05-01,Eduardo Leite
1º trimestre 2012,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-02-01,Tarso Genro
1º trimestre 2012,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-02-01,Tarso Genro
1º trimestre 2012,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-02-01,Tarso Genro
2º trimestre 2012,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-05-01,Tarso Genro
2º trimestre 2012,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-05-01,Tarso Genro
2º trimestre 2012,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-05-01,Tarso Genro
3º trimestre 2012,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-08-01,Tarso Genro
3º trimestre 2012,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-08-01,Tarso Genro
3º trimestre 2012,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-08-01,Tarso Genro
4º trimestre 2012,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-11-01,Tarso Genro
4º trimestre 2012,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-11-01,Tarso Genro
4º trimestre 2012,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2012-11-01,Tarso Genro
1º trimestre 2013,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-02-01,Tarso Genro
1º trimestre 2013,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-02-01,Tarso Genro
1º trimestre 2013,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-02-01,Tarso Genro
2º trimestre 2013,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-05-01,Tarso Genro
2º trimestre 2013,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-05-01,Tarso Genro
2º trimestre 2013,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-05-01,Tarso Genro
3º trimestre 2013,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-08-01,Tarso Genro
3º trimestre 2013,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-08-01,Tarso Genro
3º trimestre 2013,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-08-01,Tarso Genro
4º trimestre 2013,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-11-01,Tarso Genro
4º trimestre 2013,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-11-01,Tarso Genro
4º trimestre 2013,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2013-11-01,Tarso Genro
1º trimestre 2014,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-02-01,Tarso Genro
1º trimestre 2014,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-02-01,Tarso Genro
1º trimestre 2014,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-02-01,Tarso Genro
2º trimestre 2014,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-05-01,Tarso Genro
2º trimestre 2014,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-05-01,Tarso Genro
2º trimestre 2014,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-05-01,Tarso Genro
3º trimestre 2014,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-08-01,Tarso Genro
3º trimestre 2014,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-08-01,Tarso Genro
3º trimestre 2014,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-08-01,Tarso Genro
4º trimestre 2014,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-11-01,Tarso Genro
4º trimestre 2014,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-11-01,Tarso Genro
4º trimestre 2014,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2014-11-01,Tarso Genro
1º trimestre 2015,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2015-02-01,José Ivo Sartori
1º trimestre 2015,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2015-02-01,José Ivo Sartori
1º trimestre 2015,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2015-02-01,José Ivo Sartori
2º trimestre 2015,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2015-05-01,José Ivo Sartori
2º trimestre 2015,Rio Grande do Sul,Homens,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2015-05-01,José Ivo Sartori
2º trimestre 2015,Rio Grande do Sul,Mulheres,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2015-05-01,José Ivo Sartori
3º trimestre 2015,Rio Grande do Sul,Total,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,,2015-08-01,José Ivo Sartori
